2023-03-14 11:14:01
0
1
front-end
4
user
1 (4, 0.09948490440349586)
2 (30, 0.07649753163267485)
3 (28, 0.07407501895975928)
4 (32, 0.07405382429887723)
5 (27, 0.0718068118806221)
6 (3, 0.07081547468015344)
7 (31, 0.07013002727782854)
8 (21, 0.05577283932198291)
9 (1, 0.040097308385333486)
10 (8, 0.0373047499425367)
11 (12, 0.03581029051468372)
12 (26, 0.0341813589353734)
13 (13, 0.03384617530890022)
14 (15, 0.0320052428131332)
15 (11, 0.026696183588328478)
16 (23, 0.02104769431618457)
17 (14, 0.020019542991905743)
18 (5, 0.01578761443842218)
19 (24, 0.014531483288096822)
20 (19, 0.012487709843704158)
21 (0, 0.011549767499011886)
22 (6, 0.00883007527337494)
23 (25, 0.007615959219260016)
24 (18, 0.007276904456728928)
25 (10, 0.007215015831413789)
26 (29, 0.0055811058145306906)
27 (2, 0.005448811693507495)
28 (7, 0.0052989695606538555)
29 (17, 0.005063016622069562)
30 (9, 0.004917146801863008)
31 (16, 0.004917146801863008)
32 (20, 0.004917146801863008)
33 (22, 0.004917146801863008)
5
user
1 (22, 0.07795426525492499)
2 (2, 0.047729565406897254)
3 (8, 0.042119860530004376)
4 (15, 0.042119860530004376)
5 (23, 0.042119860530004376)
6 (29, 0.04053137282034126)
7 (1, 0.03651015565311149)
8 (3, 0.03651015565311149)
9 (4, 0.03651015565311149)
10 (6, 0.03651015565311149)
11 (12, 0.03651015565311149)
12 (13, 0.03651015565311149)
13 (17, 0.03651015565311149)
14 (18, 0.03651015565311149)
15 (19, 0.03651015565311149)
16 (21, 0.03651015565311149)
17 (26, 0.03651015565311149)
18 (27, 0.03651015565311149)
19 (28, 0.03651015565311149)
20 (30, 0.03651015565311149)
21 (31, 0.03651015565311149)
22 (32, 0.03651015565311149)
23 (7, 0.03430052670691646)
24 (25, 0.02270866306056372)
25 (0, 0.01683164304993271)
26 (14, 0.011086228224859605)
27 (5, 0.005476523347966724)
28 (9, 0.005476523347966724)
29 (10, 0.005476523347966724)
30 (11, 0.005476523347966724)
31 (16, 0.005476523347966724)
32 (20, 0.005476523347966724)
33 (24, 0.005476523347966724)
6
user
1 (30, 0.16555690941542595)
2 (32, 0.10095842616056774)
3 (31, 0.08209824545401011)
4 (19, 0.06882933082322618)
5 (18, 0.06362419407560618)
6 (4, 0.058147857962850685)
7 (3, 0.05193956568297221)
8 (21, 0.04830008044511386)
9 (24, 0.04490331513620373)
10 (13, 0.04115239088106617)
11 (26, 0.03836636885696808)
12 (6, 0.02779612499848729)
13 (1, 0.025751983455841974)
14 (14, 0.021276729311594526)
15 (15, 0.01848219762615623)
16 (28, 0.01711134926566791)
17 (5, 0.015801678190934535)
18 (0, 0.010610227832444865)
19 (9, 0.01025038563331867)
20 (23, 0.008714002117466866)
21 (11, 0.008243675825304851)
22 (25, 0.007982565201594606)
23 (29, 0.007278146799452482)
24 (27, 0.006882786745150186)
25 (12, 0.005933067077588231)
26 (10, 0.005896154762214478)
27 (7, 0.005682269243661486)
28 (2, 0.005677198748883308)
29 (22, 0.005566602754859942)
30 (20, 0.005509014776289331)
31 (8, 0.005225718246359161)
32 (16, 0.005225718246359161)
33 (17, 0.005225718246359161)
7
user
1 (6, 0.1334302543848857)
2 (15, 0.07622819326449606)
3 (11, 0.0702679689292925)
4 (24, 0.06994617798573677)
5 (23, 0.06776611764172177)
6 (4, 0.05984043167643571)
7 (30, 0.04513903242436199)
8 (3, 0.04371615723785834)
9 (28, 0.040337676846615655)
10 (1, 0.037768379018874504)
11 (26, 0.0364033843026564)
12 (22, 0.034857978020877284)
13 (21, 0.034354091969317546)
14 (14, 0.03131542610888497)
15 (5, 0.026894414813631726)
16 (0, 0.022457785787995704)
17 (32, 0.019053153668216093)
18 (9, 0.01903583524406303)
19 (25, 0.01767331558027888)
20 (8, 0.01469627404242645)
21 (19, 0.011601972672800356)
22 (29, 0.01126206402834309)
23 (31, 0.01022984212616068)
24 (13, 0.010055093111299322)
25 (27, 0.00983366520677352)
26 (10, 0.00722907157082631)
27 (7, 0.005949685684386227)
28 (2, 0.005897608249157013)
29 (20, 0.005704286010447989)
30 (18, 0.005617191633503123)
31 (12, 0.005145823585891741)
32 (16, 0.005145823585891741)
33 (17, 0.005145823585891741)
8
user
1 (3, 0.1325469522949738)
2 (4, 0.09956910022540587)
3 (21, 0.09120320168947645)
4 (15, 0.08687045170387958)
5 (11, 0.07203637435948379)
6 (31, 0.06654940281951127)
7 (6, 0.057576026891988874)
8 (19, 0.050165725387018134)
9 (23, 0.04861612459436393)
10 (1, 0.03647841318726098)
11 (25, 0.024676707528434302)
12 (32, 0.02325478346921637)
13 (27, 0.022031532780748347)
14 (8, 0.020398997027645485)
15 (0, 0.018267551709538782)
16 (9, 0.015532312086313935)
17 (18, 0.013591432413373192)
18 (29, 0.01296947601197338)
19 (5, 0.012845417753121698)
20 (30, 0.011573034356151308)
21 (12, 0.010438463052552912)
22 (28, 0.008779731405336945)
23 (14, 0.0071008788891224065)
24 (24, 0.006790777254262819)
25 (26, 0.006443345894221469)
26 (2, 0.006101334626504985)
27 (7, 0.005787780223652992)
28 (17, 0.0055551269069531745)
29 (10, 0.005249908691502555)
30 (13, 0.005249908691502555)
31 (16, 0.005249908691502555)
32 (20, 0.005249908691502555)
33 (22, 0.005249908691502555)
9
user
1 (8, 0.07637623149959362)
2 (15, 0.07237184746791023)
3 (32, 0.07121101403414772)
4 (1, 0.07061015983013029)
5 (21, 0.06680195224423156)
6 (4, 0.06406350474895058)
7 (3, 0.062371861081447266)
8 (19, 0.06159328692388604)
9 (18, 0.06145999514955079)
10 (9, 0.060680006539756456)
11 (31, 0.059382403485051714)
12 (30, 0.03972735337954108)
13 (23, 0.03671667912902186)
14 (27, 0.035417975406738425)
15 (14, 0.01888137611630794)
16 (29, 0.016971301175760584)
17 (0, 0.014966353616088807)
18 (26, 0.011900715746061566)
19 (22, 0.011220891549853427)
20 (5, 0.010866168874219465)
21 (12, 0.009696957024329886)
22 (17, 0.00805407387496527)
23 (6, 0.006802113731746405)
24 (25, 0.0060996075088915885)
25 (28, 0.0057344514822958255)
26 (11, 0.0053834291751826266)
27 (2, 0.00532034585024248)
28 (10, 0.005066880522230578)
29 (13, 0.005030611892118364)
30 (7, 0.004874151134392618)
31 (16, 0.004782099935118331)
32 (20, 0.004782099935118331)
33 (24, 0.004782099935118331)
10
user
1 (21, 0.13672167248231895)
2 (30, 0.08990350456888041)
3 (1, 0.08769223740557384)
4 (15, 0.086328438947785)
5 (11, 0.06097131345315665)
6 (32, 0.05210462986189235)
7 (25, 0.047060727352762184)
8 (26, 0.04204661298779021)
9 (6, 0.041019009598753375)
10 (14, 0.03524183141682692)
11 (4, 0.034903823854018225)
12 (28, 0.028562686536252158)
13 (8, 0.02778976287700642)
14 (5, 0.02546375091314846)
15 (24, 0.02337448199193952)
16 (9, 0.01971427944774227)
17 (19, 0.019204200631880535)
18 (0, 0.017122462510190832)
19 (23, 0.015802572008177595)
20 (13, 0.01247432600625273)
21 (18, 0.010642414663032276)
22 (31, 0.010395892837399107)
23 (10, 0.00957153289091489)
24 (2, 0.008023271510583106)
25 (27, 0.007732260950342415)
26 (7, 0.00685603198669429)
27 (22, 0.0065977563456847315)
28 (20, 0.006565074859574451)
29 (29, 0.006421653776324973)
30 (3, 0.005922946331775273)
31 (12, 0.005922946331775273)
32 (16, 0.005922946331775273)
33 (17, 0.005922946331775273)
-----one service finish-----
2
1
catalogue
1 (6, 0.04388022146511748)
2 (31, 0.04270739996492475)
3 (16, 0.0402102978099855)
4 (29, 0.03745932771663391)
5 (33, 0.03745932771663391)
6 (8, 0.036165790720081546)
7 (2, 0.03398543174482659)
8 (1, 0.0325855539191255)
9 (3, 0.0325855539191255)
10 (4, 0.0325855539191255)
11 (9, 0.0325855539191255)
12 (10, 0.0325855539191255)
13 (12, 0.0325855539191255)
14 (14, 0.0325855539191255)
15 (15, 0.0325855539191255)
16 (18, 0.0325855539191255)
17 (19, 0.0325855539191255)
18 (20, 0.0325855539191255)
19 (21, 0.0325855539191255)
20 (23, 0.0325855539191255)
21 (24, 0.0325855539191255)
22 (25, 0.0325855539191255)
23 (26, 0.0325855539191255)
24 (28, 0.0325855539191255)
25 (32, 0.0325855539191255)
26 (34, 0.0325855539191255)
27 (35, 0.0325855539191255)
28 (27, 0.018404680931390253)
29 (11, 0.01355586035125229)
30 (17, 0.01132841309849641)
31 (0, 0.008693004658803056)
32 (5, 0.004887833087868826)
33 (7, 0.004887833087868826)
34 (13, 0.004887833087868826)
35 (22, 0.004887833087868826)
36 (30, 0.004887833087868826)
2
catalogue
1 (35, 0.14668295342475923)
2 (12, 0.11175694183315626)
3 (1, 0.1003293602112056)
4 (23, 0.06913111629394543)
5 (26, 0.06409869015852622)
6 (25, 0.05957332618101235)
7 (14, 0.05570668964254607)
8 (15, 0.05330639386440413)
9 (3, 0.04815561172762814)
10 (32, 0.03258166539174008)
11 (34, 0.028195625267339715)
12 (6, 0.024592990513458063)
13 (27, 0.02211757988051302)
14 (17, 0.015602859264173869)
15 (11, 0.0152406775600489)
16 (4, 0.013776457572357834)
17 (20, 0.013238612747818967)
18 (10, 0.013229088702676401)
19 (21, 0.013089772837626116)
20 (29, 0.011130877010108588)
21 (0, 0.008206229899360828)
22 (2, 0.006980955219580445)
23 (28, 0.0068167683998814005)
24 (30, 0.006163062310347206)
25 (31, 0.005741649376517201)
26 (13, 0.005696858730848467)
27 (9, 0.00542818429059706)
28 (24, 0.005406377384798648)
29 (8, 0.004971742074801696)
30 (33, 0.0049120023115964955)
31 (7, 0.004795215350660323)
32 (16, 0.004777852366041035)
33 (5, 0.00472976212332281)
34 (18, 0.0046120166922004255)
35 (19, 0.0046120166922004255)
36 (22, 0.0046120166922004255)
3
catalogue
1 (35, 0.10308243492820107)
2 (34, 0.06802874980712484)
3 (20, 0.060053742405643325)
4 (17, 0.054305977956496304)
5 (6, 0.04830047441055963)
6 (27, 0.044290473530105866)
7 (2, 0.04181615522888619)
8 (11, 0.040086343079686414)
9 (23, 0.03658814716017002)
10 (29, 0.03613727388173792)
11 (28, 0.03613253645736966)
12 (0, 0.03603549110697471)
13 (24, 0.034918381276838266)
14 (8, 0.03445308604025597)
15 (1, 0.031987242142229644)
16 (3, 0.03159153103012678)
17 (4, 0.03159153103012678)
18 (14, 0.03159153103012678)
19 (15, 0.03159153103012678)
20 (19, 0.03159153103012678)
21 (12, 0.024026469499474793)
22 (32, 0.01909613064187935)
23 (9, 0.01321072591822572)
24 (13, 0.010083718617531157)
25 (26, 0.009612242545787032)
26 (10, 0.008895270548091848)
27 (31, 0.006638209703849476)
28 (16, 0.005204827203141558)
29 (33, 0.0051572558755944315)
30 (22, 0.0051219543572502595)
31 (25, 0.005085382253665639)
32 (5, 0.0047387296545190185)
33 (7, 0.0047387296545190185)
34 (18, 0.0047387296545190185)
35 (21, 0.0047387296545190185)
36 (30, 0.0047387296545190185)
4
catalogue
1 (31, 0.09724188829613824)
2 (29, 0.06780339512175272)
3 (27, 0.053020956717616814)
4 (11, 0.04432209323341364)
5 (6, 0.040670940568182615)
6 (25, 0.040670940568182615)
7 (2, 0.04013643141344396)
8 (8, 0.039466455829013404)
9 (9, 0.03826827341566403)
10 (24, 0.03712982814547408)
11 (0, 0.03634927982960321)
12 (3, 0.03503695720365938)
13 (4, 0.03503695720365938)
14 (18, 0.03503695720365938)
15 (19, 0.03503695720365938)
16 (20, 0.03503695720365938)
17 (21, 0.03503695720365938)
18 (23, 0.03503695720365938)
19 (28, 0.03503695720365938)
20 (32, 0.03503695720365938)
21 (30, 0.030532418725092676)
22 (34, 0.023475872238614283)
23 (35, 0.016943853616408346)
24 (14, 0.010889526945072137)
25 (33, 0.008796656003257443)
26 (16, 0.006393138694646344)
27 (1, 0.005255543580548909)
28 (5, 0.005255543580548909)
29 (7, 0.005255543580548909)
30 (10, 0.005255543580548909)
31 (12, 0.005255543580548909)
32 (13, 0.005255543580548909)
33 (15, 0.005255543580548909)
34 (17, 0.005255543580548909)
35 (22, 0.005255543580548909)
36 (26, 0.005255543580548909)
5
catalogue
1 (23, 0.12264729289735707)
2 (26, 0.10290433783990197)
3 (25, 0.10081496135284164)
4 (14, 0.08075161556755603)
5 (15, 0.07577748760471019)
6 (3, 0.07154891729527275)
7 (34, 0.061379197514509536)
8 (1, 0.04291244638517496)
9 (21, 0.037075905228869194)
10 (32, 0.03236756893528039)
11 (12, 0.029809552148467113)
12 (35, 0.024861166553878863)
13 (6, 0.023736327355951332)
14 (20, 0.021878746077417976)
15 (27, 0.017541497628261106)
16 (17, 0.017352983337707583)
17 (11, 0.017086461553807695)
18 (29, 0.011860464625035332)
19 (9, 0.011207981820144325)
20 (0, 0.008813052186696544)
21 (4, 0.008694282513331068)
22 (30, 0.00698908444868198)
23 (2, 0.006875528999455217)
24 (28, 0.006569800915766005)
25 (10, 0.00604875517676598)
26 (33, 0.0053730963330893685)
27 (31, 0.0051097367969300915)
28 (13, 0.004928126619036996)
29 (5, 0.004818852342862137)
30 (8, 0.004785512293991594)
31 (16, 0.004644720373815287)
32 (24, 0.0046372573618880635)
33 (22, 0.004618517142840935)
